"","Torque","Speed","Angle"
"820",-15.19,2.343,-7.157
"821",-15.678,1.953,-7.15
"822",-15.434,1.953,-7.142
"823",-15.434,1.953,-7.134
"824",-15.434,1.562,-7.128
"825",-15.678,1.953,-7.121
"826",-16.166,1.172,-7.116
"827",-16.411,1.953,-7.108
"828",-16.166,1.562,-7.102
"829",-16.655,1.562,-7.096
"830",-16.411,1.172,-7.092
"831",-16.655,1.172,-7.087
"832",-16.655,1.172,-7.083
"833",-16.411,1.562,-7.076
"834",-16.655,1.172,-7.072
"835",-16.655,1.562,-7.066
"836",-16.655,1.172,-7.061
"837",-16.655,0.781,-7.058
"838",-17.143,1.172,-7.054
"839",-16.899,0.781,-7.05
"840",-16.899,0.781,-7.047
"841",-17.387,1.172,-7.043
"842",-16.899,0.781,-7.04
"843",-16.899,0.781,-7.037
"844",-17.143,1.172,-7.032
"845",-16.899,0.781,-7.029
"846",-17.143,0.391,-7.028
"847",-16.899,0.781,-7.025
"848",-17.387,0.391,-7.023
"849",-16.899,0,-7.023
"850",-17.143,0,-7.023
"851",-17.387,0,-7.023
"852",-17.143,0,-7.023
"853",-17.631,0,-7.023
"854",-17.387,0,-7.023
"855",-17.875,0,-7.023
"856",-17.631,0,-7.023
"857",-17.387,0,-7.023
"858",-17.875,0,-7.023
"859",-17.387,0,-7.023
"860",-17.875,0,-7.023
"861",-17.875,0,-7.023
"862",-17.631,0,-7.023
"863",-17.631,0,-7.023
"864",-17.875,0,-7.023
"865",-18.12,0,-7.023
"866",-17.875,0,-7.023
"867",-18.364,0,-7.023
"868",-18.364,0,-7.023
"869",-18.364,0,-7.023
"870",-18.852,0,-7.023
"871",-18.364,0,-7.023
"872",-18.852,0,-7.023
"873",-18.608,0,-7.023
"874",-18.852,0,-7.023
"875",-19.096,0,-7.023
"876",-19.096,0,-7.023
"877",-19.096,0,-7.023
"878",-18.608,0,-7.023
"879",-19.096,0,-7.023
"880",-18.608,0,-7.023
"881",-18.852,0,-7.023
"882",-18.852,0,-7.023
"883",-18.364,0,-7.023
"884",-18.852,0,-7.023
"885",-18.364,0,-7.023
"886",-18.608,0,-7.023
"887",-18.852,0,-7.023
"888",-18.608,0,-7.023
"889",-19.096,0,-7.023
"890",-18.608,0,-7.023
"891",-19.096,0,-7.023
"892",-18.852,0,-7.023
"893",-19.096,0,-7.023
"894",-19.096,0,-7.023
"895",-18.852,0,-7.023
"896",-19.096,0,-7.023
"897",-18.852,0,-7.023
"898",-18.852,0,-7.023
"899",-19.096,0,-7.023
"900",-18.852,0,-7.023
"901",-19.096,0,-7.023
"902",-18.852,0,-7.023
"903",-19.34,0,-7.023
"904",-19.096,0,-7.023
"905",-18.852,0,-7.023
"906",-18.12,0,-7.023
"907",-17.875,0,-7.023
"908",-16.655,0,-7.023
"909",-16.411,0,-7.023
"910",-16.655,0,-7.023
"911",-16.655,-0.391,-7.025
"912",-16.166,-1.562,-7.031
"913",-15.922,-3.124,-7.043
"914",-15.678,-5.077,-7.063
"915",-15.678,-7.03,-7.09
"916",-15.434,-7.811,-7.121
"917",-15.434,-8.592,-7.154
"918",-15.678,-8.592,-7.188
"919",-15.434,-8.982,-7.223
"920",-15.678,-10.545,-7.264
"921",-16.411,-11.326,-7.308
"922",-16.655,-12.107,-7.356
"923",-16.655,-12.888,-7.406
"924",-16.411,-13.278,-7.458
"925",-16.655,-14.059,-7.513
"926",-16.655,-14.841,-7.571
"927",-16.899,-15.622,-7.632
"928",-16.655,-15.622,-7.693
"929",-17.143,-16.012,-7.755
"930",-17.143,-17.184,-7.822
"931",-16.655,-17.184,-7.89
"932",-16.411,-18.355,-7.961
"933",-16.411,-19.137,-8.036
"934",-16.899,-18.746,-8.109
"935",-16.411,-19.137,-8.184
"936",-16.411,-19.527,-8.26
"937",-16.411,-19.918,-8.338
"938",-16.411,-20.699,-8.419
"939",-16.655,-21.089,-8.501
"940",-17.143,-21.089,-8.584
"941",-17.143,-21.87,-8.669
"942",-16.899,-21.87,-8.755
"943",-17.143,-22.261,-8.841
"944",-16.899,-22.651,-8.93
"945",-17.387,-23.042,-9.02
"946",-17.387,-23.042,-9.11
"947",-17.387,-23.432,-9.202
"948",-17.387,-23.432,-9.293
"949",-17.387,-23.823,-9.386
"950",-18.12,-24.604,-9.482
"951",-18.12,-24.214,-9.577
"952",-17.631,-24.995,-9.674
"953",-17.631,-24.604,-9.771
"954",-17.875,-24.995,-9.868
"955",-18.12,-25.385,-9.967
"956",-17.875,-25.385,-10.067
"957",-18.12,-25.385,-10.166
"958",-18.364,-25.776,-10.266
"959",-18.608,-26.166,-10.369
"960",-18.608,-26.166,-10.471
"961",-18.608,-26.166,-10.573
"962",-19.096,-26.557,-10.677
"963",-19.096,-26.166,-10.779
"964",-19.096,-26.947,-10.884
"965",-19.584,-26.947,-10.989
"966",-19.584,-26.947,-11.095
"967",-19.829,-26.947,-11.2
"968",-20.561,-27.338,-11.307
"969",-20.561,-26.947,-11.412
"970",-21.049,-27.338,-11.519
"971",-21.782,-27.338,-11.626
"972",-22.27,-27.728,-11.734
"973",-22.026,-28.119,-11.844
"974",-22.27,-27.728,-11.952
"975",-23.246,-28.119,-12.062
"976",-23.246,-27.728,-12.17
"977",-23.735,-27.728,-12.279
"978",-23.735,-28.119,-12.388
"979",-23.246,-28.119,-12.498
"980",-23.491,-28.51,-12.61
"981",-23.246,-28.51,-12.721
"982",-23.246,-28.51,-12.832
"983",-23.246,-28.119,-12.942
"984",-23.246,-28.51,-13.054
"985",-23.735,-28.119,-13.163
"986",-23.246,-28.51,-13.275
"987",-23.491,-29.291,-13.389
"988",-23.491,-28.9,-13.502
"989",-23.002,-28.51,-13.613
"990",-23.735,-28.9,-13.726
"991",-23.735,-28.51,-13.838
"992",-23.735,-28.9,-13.951
"993",-23.979,-28.51,-14.062
"994",-24.223,-29.291,-14.176
"995",-24.223,-29.681,-14.292
"996",-24.467,-29.681,-14.408
"997",-24.467,-28.9,-14.521
"998",-25.2,-28.51,-14.632
"999",-25.444,-28.51,-14.744
"1000",-25.444,-29.291,-14.858
"1001",-25.444,-29.681,-14.974
"1002",-25.932,-29.681,-15.09
"1003",-26.176,-30.072,-15.208
"1004",-26.42,-28.9,-15.321
"1005",-26.42,-28.9,-15.433
"1006",-26.664,-28.9,-15.546
"1007",-27.153,-29.291,-15.661
"1008",-26.909,-29.681,-15.777
"1009",-26.909,-29.681,-15.893
"1010",-27.153,-30.072,-16.01
"1011",-27.397,-29.681,-16.126
"1012",-27.397,-29.291,-16.24
"1013",-27.641,-28.9,-16.353
"1014",-28.129,-29.291,-16.468
"1015",-27.885,-29.291,-16.582
"1016",-28.129,-30.072,-16.7
"1017",-28.129,-30.462,-16.819
"1018",-28.618,-29.681,-16.935
"1019",-28.862,-29.681,-17.05
"1020",-29.35,-28.9,-17.163
"1021",-29.838,-28.9,-17.276
"1022",-30.082,-29.291,-17.391
"1023",-30.327,-30.462,-17.51
"1024",-30.571,-30.462,-17.629
"1025",-30.571,-30.072,-17.746
"1026",-31.303,-29.681,-17.862
"1027",-32.28,-28.9,-17.975
"1028",-32.768,-29.291,-18.089
"1029",-32.768,-29.291,-18.204
"1030",-33.012,-30.072,-18.321
"1031",-33.012,-30.462,-18.44
"1032",-33.5,-30.462,-18.559
"1033",-33.5,-30.072,-18.677
"1034",-33.989,-29.291,-18.791
"1035",-34.965,-28.9,-18.904
"1036",-35.209,-28.9,-19.017
"1037",-34.721,-30.462,-19.136
"1038",-34.721,-30.462,-19.255
"1039",-35.454,-30.462,-19.374
"1040",-35.942,-30.462,-19.493
"1041",-36.674,-28.9,-19.606
"1042",-36.918,-28.9,-19.719
"1043",-37.651,-29.291,-19.833
"1044",-37.895,-30.072,-19.951
"1045",-38.139,-30.853,-20.071
"1046",-38.383,-30.853,-20.192
"1047",-39.36,-30.072,-20.309
"1048",-39.848,-29.291,-20.423
"1049",-40.336,-28.9,-20.536
"1050",-41.313,-29.291,-20.651
"1051",-41.069,-30.072,-20.768
"1052",-41.801,-30.462,-20.887
"1053",-41.557,-31.243,-21.009
"1054",-41.801,-30.072,-21.127
"1055",-42.778,-29.291,-21.241
"1056",-42.778,-28.9,-21.354
"1057",-43.51,-29.681,-21.47
"1058",-43.51,-29.681,-21.586
"1059",-43.51,-30.853,-21.706
"1060",-43.266,-30.853,-21.827
"1061",-43.754,-30.072,-21.944
"1062",-43.998,-29.291,-22.059
"1063",-43.998,-29.291,-22.173
"1064",-44.731,-29.291,-22.288
"1065",-44.975,-30.072,-22.405
"1066",-44.487,-30.462,-22.524
"1067",-44.975,-30.462,-22.643
"1068",-44.975,-30.462,-22.762
"1069",-45.463,-29.681,-22.878
"1070",-46.196,-29.291,-22.993
"1071",-46.196,-29.291,-23.107
"1072",-46.928,-30.072,-23.224
"1073",-47.172,-30.072,-23.342
"1074",-47.172,-30.853,-23.462
"1075",-47.172,-30.072,-23.58
"1076",-48.149,-30.072,-23.697
"1077",-48.637,-29.291,-23.812
"1078",-49.125,-29.291,-23.926
"1079",-48.637,-29.681,-24.042
"1080",-48.637,-30.462,-24.161
"1081",-48.881,-30.853,-24.282
"1082",-49.37,-30.462,-24.401
"1083",-49.37,-29.681,-24.517
"1084",-49.858,-28.9,-24.629
"1085",-49.858,-29.291,-24.744
"1086",-50.102,-30.072,-24.861
"1087",-50.346,-30.462,-24.98
"1088",-50.346,-30.853,-25.101
"1089",-50.346,-30.072,-25.218
"1090",-51.079,-29.681,-25.334
"1091",-51.323,-29.291,-25.449
"1092",-51.567,-29.681,-25.565
"1093",-51.811,-29.681,-25.681
"1094",-52.299,-30.853,-25.801
"1095",-52.299,-30.462,-25.92
"1096",-53.032,-30.462,-26.039
"1097",-53.276,-29.291,-26.153
"1098",-53.764,-29.291,-26.268
"1099",-54.496,-29.681,-26.384
"1100",-54.741,-30.072,-26.501
"1101",-54.741,-30.462,-26.62
"1102",-55.229,-30.853,-26.741
"1103",-55.473,-29.681,-26.857
"1104",-55.473,-29.681,-26.973
"1105",-56.45,-29.681,-27.089
"1106",-56.694,-29.681,-27.205
"1107",-56.938,-30.072,-27.322
"1108",-57.182,-30.462,-27.441
"1109",-56.938,-30.072,-27.559
"1110",-57.182,-30.462,-27.677
"1111",-58.159,-29.681,-27.793
"1112",-58.159,-29.681,-27.909
"1113",-58.403,-29.681,-28.025
"1114",-58.891,-30.072,-28.143
"1115",-58.891,-30.072,-28.26
"1116",-59.379,-30.462,-28.379
"1117",-59.623,-30.072,-28.497
"1118",-60.6,-29.681,-28.613
"1119",-60.844,-29.291,-28.727
"1120",-61.088,-30.072,-28.845
"1121",-61.821,-30.462,-28.964
"1122",-61.821,-30.072,-29.081
"1123",-62.309,-30.072,-29.198
"1124",-62.553,-30.072,-29.316
"1125",-63.041,-29.681,-29.432
"1126",-63.286,-29.681,-29.548
"1127",-63.774,-30.072,-29.665
"1128",-63.53,-30.072,-29.783
"1129",-64.018,-30.072,-29.9
"1130",-64.506,-30.072,-30.018
"1131",-64.75,-30.072,-30.135
"1132",-64.995,-29.681,-30.251
"1133",-64.995,-30.072,-30.369
"1134",-65.727,-30.072,-30.486
"1135",-65.483,-29.681,-30.602
"1136",-66.215,-30.462,-30.721
"1137",-66.215,-29.681,-30.837
"1138",-66.948,-30.072,-30.954
"1139",-66.948,-30.072,-31.072
"1140",-67.436,-29.681,-31.188
"1141",-67.68,-30.072,-31.305
"1142",-67.68,-30.072,-31.423
"1143",-68.657,-30.072,-31.54
"1144",-68.412,-29.681,-31.656
"1145",-69.145,-30.072,-31.774
"1146",-69.633,-30.462,-31.893
"1147",-69.877,-29.681,-32.009
"1148",-70.121,-30.072,-32.126
"1149",-69.877,-30.072,-32.243
"1150",-70.366,-29.681,-32.359
"1151",-70.366,-30.462,-32.478
"1152",-70.854,-29.681,-32.594
"1153",-71.098,-30.072,-32.712
"1154",-70.854,-30.072,-32.829
"1155",-71.342,-29.681,-32.945
"1156",-72.075,-30.072,-33.063
"1157",-72.075,-30.072,-33.18
"1158",-72.319,-30.072,-33.298
"1159",-72.807,-30.072,-33.415
"1160",-73.051,-30.072,-33.533
"1161",-73.784,-29.681,-33.649
"1162",-74.028,-30.072,-33.766
"1163",-74.028,-30.072,-33.883
"1164",-74.76,-30.072,-34.001
"1165",-75.004,-30.072,-34.118
"1166",-75.004,-29.681,-34.234
"1167",-75.493,-30.072,-34.352
"1168",-75.493,-30.072,-34.469
"1169",-75.737,-30.072,-34.587
"1170",-75.493,-29.681,-34.703
"1171",-75.981,-30.072,-34.82
"1172",-75.981,-30.072,-34.938
"1173",-75.981,-30.072,-35.055
"1174",-76.713,-30.072,-35.173
"1175",-76.469,-29.681,-35.288
"1176",-76.713,-30.462,-35.407
"1177",-77.446,-29.681,-35.523
"1178",-77.446,-30.072,-35.641
"1179",-77.446,-29.681,-35.757
"1180",-78.178,-30.072,-35.874
"1181",-78.422,-29.681,-35.99
"1182",-78.422,-30.462,-36.109
"1183",-78.911,-30.072,-36.227
"1184",-78.911,-29.681,-36.343
"1185",-78.666,-30.072,-36.46
"1186",-79.399,-30.072,-36.578
"1187",-78.911,-29.681,-36.694
"1188",-78.911,-30.072,-36.811
"1189",-79.399,-30.072,-36.928
"1190",-79.155,-30.072,-37.046
"1191",-78.911,-29.681,-37.162
"1192",-79.399,-30.072,-37.279
"1193",-79.155,-29.681,-37.395
"1194",-79.155,-30.072,-37.513
"1195",-79.155,-30.462,-37.632
"1196",-79.643,-29.681,-37.748
"1197",-79.399,-30.072,-37.865
"1198",-79.887,-30.072,-37.983
"1199",-80.375,-30.072,-38.1
"1200",-80.131,-29.681,-38.216
"1201",-80.864,-30.072,-38.333
"1202",-80.864,-30.072,-38.451
"1203",-80.864,-30.072,-38.568
"1204",-81.352,-29.681,-38.684
"1205",-82.084,-30.072,-38.802
"1206",-81.596,-30.072,-38.919
"1207",-82.084,-29.681,-39.035
"1208",-82.573,-30.072,-39.153
"1209",-82.573,-30.072,-39.27
"1210",-82.084,-30.072,-39.388
"1211",-82.817,-30.072,-39.505
"1212",-82.817,-29.681,-39.621
"1213",-82.329,-30.072,-39.739
"1214",-82.329,-30.072,-39.856
"1215",-82.329,-30.462,-39.975
"1216",-82.329,-29.681,-40.091
"1217",-81.84,-30.072,-40.208
"1218",-81.84,-29.681,-40.324
"1219",-81.596,-30.072,-40.442
"1220",-81.352,-29.681,-40.558
"1221",-81.108,-30.072,-40.675
"1222",-81.108,-30.072,-40.793
"1223",-80.62,-30.072,-40.91
"1224",-80.62,-30.072,-41.028
"1225",-80.864,-29.681,-41.144
"1226",-80.62,-30.072,-41.261
"1227",-80.375,-30.072,-41.378
"1228",-80.864,-30.072,-41.496
"1229",-80.864,-29.681,-41.612
"1230",-80.375,-30.072,-41.729
"1231",-80.864,-30.072,-41.847
"1232",-80.864,-30.072,-41.964
"1233",-80.375,-29.681,-42.08
"1234",-80.62,-30.072,-42.198
"1235",-80.131,-30.072,-42.315
"1236",-80.131,-30.072,-42.433
"1237",-80.375,-29.681,-42.549
"1238",-79.887,-30.072,-42.666
"1239",-80.131,-30.072,-42.784
"1240",-80.131,-29.681,-42.899
"1241",-80.131,-30.072,-43.017
"1242",-80.375,-30.072,-43.134
"1243",-80.62,-30.072,-43.252
"1244",-80.375,-29.681,-43.368
"1245",-80.62,-30.072,-43.485
"1246",-81.352,-30.072,-43.603
"1247",-81.352,-30.072,-43.72
"1248",-81.596,-29.681,-43.836
"1249",-81.84,-30.072,-43.954
"1250",-82.573,-30.072,-44.071
"1251",-82.573,-30.072,-44.189
"1252",-83.061,-30.462,-44.308
"1253",-83.305,-29.681,-44.423
"1254",-83.305,-29.681,-44.539
"1255",-83.793,-30.072,-44.657
"1256",-83.549,-30.072,-44.774
"1257",-83.793,-30.072,-44.892
"1258",-84.526,-30.072,-45.009
"1259",-84.77,-29.681,-45.125
"1260",-84.526,-30.072,-45.243
"1261",-85.014,-30.072,-45.36
"1262",-85.258,-30.072,-45.478
"1263",-85.258,-29.681,-45.594
"1264",-85.014,-30.072,-45.711
"1265",-85.258,-30.072,-45.829
"1266",-85.258,-30.072,-45.946
"1267",-85.014,-30.072,-46.063
"1268",-85.014,-30.072,-46.181
"1269",-85.014,-30.072,-46.298
"1270",-84.282,-29.681,-46.414
"1271",-84.037,-30.072,-46.532
"1272",-84.037,-29.681,-46.648
"1273",-83.305,-30.072,-46.765
"1274",-83.061,-30.072,-46.883
"1275",-82.817,-30.072,-47
"1276",-83.061,-30.072,-47.118
"1277",-82.573,-29.681,-47.234
"1278",-82.817,-29.681,-47.35
"1279",-83.061,-30.072,-47.467
"1280",-82.329,-30.072,-47.584
"1281",-82.817,-30.462,-47.703
"1282",-82.817,-29.681,-47.819
"1283",-82.573,-30.072,-47.937
"1284",-83.061,-29.681,-48.053
"1285",-82.573,-29.681,-48.169
"1286",-82.573,-30.072,-48.286
"1287",-82.817,-30.462,-48.405
"1288",-82.573,-29.681,-48.521
"1289",-82.084,-30.072,-48.639
"1290",-82.084,-30.072,-48.756
"1291",-82.329,-29.681,-48.872
"1292",-81.84,-30.072,-48.989
"1293",-81.84,-30.072,-49.107
"1294",-81.84,-30.072,-49.224
"1295",-81.84,-29.681,-49.34
"1296",-81.352,-30.072,-49.458
"1297",-81.84,-30.072,-49.575
"1298",-81.84,-30.072,-49.693
"1299",-81.352,-29.681,-49.809
"1300",-81.84,-30.072,-49.926
"1301",-82.084,-30.072,-50.044
"1302",-81.84,-30.072,-50.161
"1303",-82.084,-30.072,-50.279
"1304",-82.817,-29.681,-50.395
"1305",-82.573,-30.072,-50.512
"1306",-83.061,-30.072,-50.629
"1307",-83.305,-29.681,-50.745
"1308",-83.061,-30.072,-50.863
"1309",-83.305,-30.072,-50.98
"1310",-83.793,-30.072,-51.098
"1311",-84.037,-30.072,-51.215
"1312",-84.037,-29.681,-51.331
"1313",-84.282,-30.072,-51.449
"1314",-84.526,-30.072,-51.566
"1315",-84.282,-30.072,-51.684
"1316",-84.037,-30.072,-51.801
"1317",-84.526,-29.681,-51.917
"1318",-84.282,-30.072,-52.034
"1319",-84.526,-30.072,-52.152
"1320",-85.014,-30.072,-52.269
"1321",-84.77,-29.681,-52.385
"1322",-84.77,-30.072,-52.503
"1323",-85.014,-30.072,-52.62
"1324",-85.746,-30.072,-52.738
"1325",-85.746,-29.681,-52.854
"1326",-85.746,-30.072,-52.971
"1327",-85.991,-30.072,-53.089
"1328",-86.479,-30.072,-53.206
"1329",-86.479,-30.072,-53.324
"1330",-86.967,-30.072,-53.441
"1331",-86.967,-29.681,-53.557
"1332",-86.723,-30.072,-53.674
"1333",-86.723,-30.072,-53.792
"1334",-86.967,-30.072,-53.909
"1335",-86.479,-29.681,-54.025
"1336",-86.235,-30.072,-54.143
"1337",-86.235,-30.072,-54.26
"1338",-85.502,-30.072,-54.378
"1339",-85.258,-29.681,-54.494
"1340",-85.014,-30.072,-54.611
"1341",-84.037,-29.681,-54.727
"1342",-84.037,-30.072,-54.845
"1343",-83.793,-30.072,-54.962
"1344",-83.305,-30.072,-55.079
"1345",-83.305,-29.681,-55.195
"1346",-83.793,-29.681,-55.311
"1347",-83.549,-30.072,-55.429
"1348",-83.549,-30.462,-55.548
"1349",-83.793,-30.072,-55.665
"1350",-84.282,-29.681,-55.781
"1351",-84.037,-30.072,-55.899
"1352",-84.282,-30.072,-56.016
"1353",-84.282,-29.681,-56.132
"1354",-83.305,-30.072,-56.25
"1355",-83.305,-30.072,-56.367
"1356",-82.817,-30.072,-56.485
"1357",-82.084,-30.072,-56.602
"1358",-82.329,-29.681,-56.718
"1359",-81.84,-29.681,-56.834
"1360",-81.352,-30.072,-56.951
"1361",-81.596,-30.072,-57.069
"1362",-81.596,-30.072,-57.186
"1363",-81.352,-30.072,-57.304
"1364",-81.352,-29.681,-57.42
"1365",-81.596,-30.072,-57.537
"1366",-81.84,-30.072,-57.655
"1367",-81.84,-30.072,-57.772
"1368",-82.084,-29.681,-57.888
"1369",-81.84,-30.462,-58.007
"1370",-82.329,-29.681,-58.123
"1371",-82.573,-30.072,-58.24
"1372",-82.573,-30.072,-58.358
"1373",-82.573,-30.072,-58.475
"1374",-82.817,-29.681,-58.591
"1375",-82.817,-30.072,-58.709
"1376",-82.817,-30.072,-58.826
"1377",-82.817,-30.072,-58.944
"1378",-83.305,-30.072,-59.061
"1379",-83.305,-29.681,-59.177
"1380",-83.305,-30.072,-59.295
"1381",-84.037,-30.072,-59.412
"1382",-83.793,-29.681,-59.528
"1383",-84.282,-30.072,-59.645
"1384",-84.526,-30.072,-59.763
"1385",-85.014,-30.072,-59.88
"1386",-84.77,-30.072,-59.998
"1387",-85.502,-29.681,-60.114
"1388",-85.746,-29.681,-60.23
"1389",-85.746,-30.462,-60.349
"1390",-85.991,-30.072,-60.466
"1391",-86.235,-30.072,-60.584
"1392",-86.723,-29.681,-60.7
"1393",-86.967,-30.072,-60.817
"1394",-87.211,-30.072,-60.935
"1395",-87.944,-29.681,-61.05
"1396",-87.944,-30.072,-61.168
"1397",-88.188,-30.072,-61.285
"1398",-88.676,-30.072,-61.403
"1399",-88.92,-30.072,-61.52
"1400",-88.676,-30.072,-61.638
"1401",-89.164,-29.681,-61.754
"1402",-89.409,-30.072,-61.871
"1403",-89.164,-30.072,-61.989
"1404",-88.92,-30.072,-62.106
"1405",-89.409,-30.072,-62.224
"1406",-89.653,-30.072,-62.341
"1407",-89.164,-29.681,-62.457
"1408",-89.409,-30.072,-62.575
"1409",-89.653,-29.681,-62.69
"1410",-89.164,-30.072,-62.808
"1411",-89.164,-30.072,-62.925
"1412",-89.409,-30.072,-63.043
"1413",-89.409,-29.681,-63.159
"1414",-89.164,-30.072,-63.276
"1415",-89.164,-30.072,-63.394
"1416",-88.92,-30.072,-63.511
"1417",-88.92,-30.072,-63.629
"1418",-88.92,-29.681,-63.745
"1419",-88.92,-30.072,-63.862
"1420",-89.164,-30.072,-63.98
"1421",-88.676,-30.072,-64.097
"1422",-88.92,-30.072,-64.214
"1423",-88.92,-30.072,-64.332
"1424",-88.676,-29.681,-64.448
"1425",-88.432,-30.072,-64.565
"1426",-88.92,-29.681,-64.681
"1427",-88.92,-30.072,-64.799
"1428",-88.676,-30.072,-64.916
"1429",-89.164,-30.072,-65.034
"1430",-89.409,-29.681,-65.15
"1431",-89.164,-30.072,-65.267
"1432",-89.409,-30.072,-65.385
"1433",-89.897,-30.072,-65.502
"1434",-89.653,-29.681,-65.618
"1435",-89.653,-30.072,-65.735
"1436",-89.653,-30.072,-65.853
"1437",-89.897,-30.072,-65.97
"1438",-89.653,-30.072,-66.088
"1439",-89.409,-29.681,-66.204
"1440",-89.164,-30.072,-66.321
"1441",-89.653,-30.072,-66.439
"1442",-88.92,-30.072,-66.556
"1443",-88.676,-29.681,-66.672
"1444",-88.92,-30.072,-66.79
"1445",-88.432,-29.681,-66.906
"1446",-88.432,-30.072,-67.023
"1447",-88.676,-30.072,-67.141
"1448",-88.676,-30.072,-67.258
"1449",-88.432,-29.681,-67.374
"1450",-88.676,-30.072,-67.491
"1451",-88.92,-30.072,-67.609
"1452",-88.676,-30.072,-67.726
"1453",-88.676,-30.072,-67.844
"1454",-88.92,-29.681,-67.96
"1455",-89.164,-30.072,-68.077
"1456",-88.92,-30.072,-68.195
"1457",-89.164,-30.072,-68.312
"1458",-89.653,-30.072,-68.43
"1459",-89.653,-29.681,-68.546
"1460",-89.409,-30.072,-68.663
"1461",-89.897,-30.072,-68.78
"1462",-90.141,-30.072,-68.898
"1463",-90.141,-29.681,-69.014
"1464",-89.897,-30.072,-69.131
"1465",-89.897,-30.072,-69.249
"1466",-90.385,-30.072,-69.366
"1467",-90.141,-29.681,-69.482
"1468",-90.141,-30.072,-69.6
"1469",-90.141,-30.072,-69.717
"1470",-90.385,-30.072,-69.835
"1471",-90.141,-30.072,-69.952
"1472",-90.141,-30.072,-70.07
"1473",-90.629,-29.681,-70.186
"1474",-90.629,-30.072,-70.303
"1475",-90.385,-30.072,-70.42
"1476",-90.873,-30.072,-70.538
"1477",-90.629,-29.681,-70.654
"1478",-90.629,-30.072,-70.771
"1479",-90.629,-30.072,-70.889
"1480",-90.873,-30.072,-71.006
"1481",-90.873,-30.072,-71.124
"1482",-90.385,-29.681,-71.24
"1483",-90.385,-30.072,-71.357
"1484",-90.385,-30.072,-71.475
"1485",-90.385,-29.681,-71.591
"1486",-90.873,-30.072,-71.708
"1487",-90.873,-30.072,-71.825
"1488",-90.873,-30.072,-71.943
"1489",-90.629,-30.072,-72.06
"1490",-90.629,-29.681,-72.176
"1491",-90.873,-30.072,-72.294
"1492",-90.629,-29.681,-72.41
"1493",-90.385,-30.072,-72.527
"1494",-90.385,-30.072,-72.645
"1495",-90.141,-30.072,-72.762
"1496",-89.653,-29.681,-72.878
"1497",-89.653,-30.072,-72.996
"1498",-89.897,-30.072,-73.113
"1499",-89.164,-30.072,-73.231
"1500",-89.164,-29.681,-73.346
"1501",-88.92,-30.072,-73.464
"1502",-89.164,-30.072,-73.581
"1503",-88.676,-30.072,-73.699
"1504",-89.164,-29.681,-73.815
"1505",-88.92,-30.072,-73.932
"1506",-88.432,-30.072,-74.05
"1507",-88.432,-30.072,-74.167
"1508",-88.676,-30.072,-74.285
"1509",-88.676,-30.072,-74.402
"1510",-88.188,-29.681,-74.518
"1511",-88.432,-30.072,-74.636
"1512",-87.944,-29.681,-74.751
"1513",-87.944,-30.072,-74.869
"1514",-87.944,-30.072,-74.986
"1515",-87.944,-29.681,-75.102
"1516",-87.455,-30.072,-75.22
"1517",-87.211,-30.072,-75.337
"1518",-87.7,-30.072,-75.455
"1519",-87.455,-29.681,-75.571
"1520",-87.211,-30.462,-75.69
"1521",-87.211,-29.681,-75.806
"1522",-87.7,-30.072,-75.923
"1523",-87.211,-30.072,-76.041
"1524",-87.455,-30.072,-76.158
"1525",-87.211,-29.681,-76.274
"1526",-86.967,-30.072,-76.391
"1527",-87.455,-30.072,-76.509
"1528",-87.455,-30.072,-76.626
"1529",-86.967,-29.681,-76.742
"1530",-87.211,-30.072,-76.86
"1531",-87.455,-30.072,-76.977
"1532",-87.211,-29.681,-77.093
"1533",-86.967,-30.072,-77.211
"1534",-87.211,-30.072,-77.328
"1535",-87.455,-30.072,-77.446
"1536",-86.723,-29.681,-77.562
"1537",-87.211,-30.462,-77.681
"1538",-86.723,-29.681,-77.796
"1539",-86.479,-30.072,-77.914
"1540",-86.723,-29.681,-78.03
"1541",-86.235,-30.072,-78.147
"1542",-85.991,-30.072,-78.265
"1543",-85.746,-30.072,-78.382
"1544",-85.991,-29.681,-78.498
"1545",-85.502,-30.072,-78.616
"1546",-85.746,-30.072,-78.733
"1547",-85.258,-29.681,-78.849
"1548",-85.258,-30.072,-78.967
"1549",-85.502,-30.072,-79.084
"1550",-85.258,-30.072,-79.202
"1551",-84.77,-30.072,-79.319
"1552",-85.258,-29.681,-79.435
"1553",-84.77,-30.072,-79.552
"1554",-84.282,-29.681,-79.668
"1555",-84.526,-30.072,-79.786
"1556",-84.526,-30.462,-79.905
"1557",-83.793,-29.681,-80.021
"1558",-83.793,-30.072,-80.138
"1559",-83.793,-29.681,-80.254
"1560",-83.305,-30.072,-80.372
